name,vote,parent_title,grandparent_title,date,chamber,debate_type,debate_id,subdebate_id,division_id
"Abbott, A. J. ",aye,Second Reading,SUPERANNUATION LEGISLATION AMENDMENT BILL (No. 4) 1999,1999-09-20,REPS,Bills,17,1,0
"Anderson, J. D.",aye,Second Reading,SUPERANNUATION LEGISLATION AMENDMENT BILL (No. 4) 1999,1999-09-20,REPS,Bills,17,1,0
"Andrews, K. J. ",aye,Second Reading,SUPERANNUATION LEGISLATION AMENDMENT BILL (No. 4) 1999,1999-09-20,REPS,Bills,17,1,0
"Anthony, L. J.",aye,Second Reading,SUPERANNUATION LEGISLATION AMENDMENT BILL (No. 4) 1999,1999-09-20,REPS,Bills,17,1,0
"Bailey, F. E. ",aye,Second Reading,SUPERANNUATION LEGISLATION AMENDMENT BILL (No. 4) 1999,1999-09-20,REPS,Bills,17,1,0
"Baird, B. G.",aye,Second Reading,SUPERANNUATION LEGISLATION AMENDMENT BILL (No. 4) 1999,1999-09-20,REPS,Bills,17,1,0
"Barresi, P. A. ",aye,Second Reading,SUPERANNUATION LEGISLATION AMENDMENT BILL (No. 4) 1999,1999-09-20,REPS,Bills,17,1,0
"Bartlett, K. J.",aye,Second Reading,SUPERANNUATION LEGISLATION AMENDMENT BILL (No. 4) 1999,1999-09-20,REPS,Bills,17,1,0
"Billson, B. F. ",aye,Second Reading,SUPERANNUATION LEGISLATION AMENDMENT BILL (No. 4) 1999,1999-09-20,REPS,Bills,17,1,0
"Bishop, B. K.",aye,Second Reading,SUPERANNUATION LEGISLATION AMENDMENT BILL (No. 4) 1999,1999-09-20,REPS,Bills,17,1,0
"Bishop, J. I. ",aye,Second Reading,SUPERANNUATION LEGISLATION AMENDMENT BILL (No. 4) 1999,1999-09-20,REPS,Bills,17,1,0
"Cadman, A. G.",aye,Second Reading,SUPERANNUATION LEGISLATION AMENDMENT BILL (No. 4) 1999,1999-09-20,REPS,Bills,17,1,0
"Cameron, R. A. ",aye,Second Reading,SUPERANNUATION LEGISLATION AMENDMENT BILL (No. 4) 1999,1999-09-20,REPS,Bills,17,1,0
"Causley, I. R.",aye,Second Reading,SUPERANNUATION LEGISLATION AMENDMENT BILL (No. 4) 1999,1999-09-20,REPS,Bills,17,1,0
"Charles, R. E. ",aye,Second Reading,SUPERANNUATION LEGISLATION AMENDMENT BILL (No. 4) 1999,1999-09-20,REPS,Bills,17,1,0
"Costello, P. H.",aye,Second Reading,SUPERANNUATION LEGISLATION AMENDMENT BILL (No. 4) 1999,1999-09-20,REPS,Bills,17,1,0
"Downer, A. J. G. ",aye,Second Reading,SUPERANNUATION LEGISLATION AMENDMENT BILL (No. 4) 1999,1999-09-20,REPS,Bills,17,1,0
"Draper, P.",aye,Second Reading,SUPERANNUATION LEGISLATION AMENDMENT BILL (No. 4) 1999,1999-09-20,REPS,Bills,17,1,0
"Elson, K. S. ",aye,Second Reading,SUPERANNUATION LEGISLATION AMENDMENT BILL (No. 4) 1999,1999-09-20,REPS,Bills,17,1,0
"Entsch, W. G.",aye,Second Reading,SUPERANNUATION LEGISLATION AMENDMENT BILL (No. 4) 1999,1999-09-20,REPS,Bills,17,1,0
"Fahey, J. J. ",aye,Second Reading,SUPERANNUATION LEGISLATION AMENDMENT BILL (No. 4) 1999,1999-09-20,REPS,Bills,17,1,0
"Fischer, T. A.",aye,Second Reading,SUPERANNUATION LEGISLATION AMENDMENT BILL (No. 4) 1999,1999-09-20,REPS,Bills,17,1,0
"Forrest, J. A.* ",aye,Second Reading,SUPERANNUATION LEGISLATION AMENDMENT BILL (No. 4) 1999,1999-09-20,REPS,Bills,17,1,0
"Gallus, C. A.",aye,Second Reading,SUPERANNUATION LEGISLATION AMENDMENT BILL (No. 4) 1999,1999-09-20,REPS,Bills,17,1,0
"Gambaro, T. ",aye,Second Reading,SUPERANNUATION LEGISLATION AMENDMENT BILL (No. 4) 1999,1999-09-20,REPS,Bills,17,1,0
"Gash, J.",aye,Second Reading,SUPERANNUATION LEGISLATION AMENDMENT BILL (No. 4) 1999,1999-09-20,REPS,Bills,17,1,0
"Georgiou, P. ",aye,Second Reading,SUPERANNUATION LEGISLATION AMENDMENT BILL (No. 4) 1999,1999-09-20,REPS,Bills,17,1,0
"Haase, B. W.",aye,Second Reading,SUPERANNUATION LEGISLATION AMENDMENT BILL (No. 4) 1999,1999-09-20,REPS,Bills,17,1,0
"Hawker, D. P. M. ",aye,Second Reading,SUPERANNUATION LEGISLATION AMENDMENT BILL (No. 4) 1999,1999-09-20,REPS,Bills,17,1,0
"Hockey, J. B.",aye,Second Reading,SUPERANNUATION LEGISLATION AMENDMENT BILL (No. 4) 1999,1999-09-20,REPS,Bills,17,1,0
"Hull, K. E. ",aye,Second Reading,SUPERANNUATION LEGISLATION AMENDMENT BILL (No. 4) 1999,1999-09-20,REPS,Bills,17,1,0
"Jull, D. F.",aye,Second Reading,SUPERANNUATION LEGISLATION AMENDMENT BILL (No. 4) 1999,1999-09-20,REPS,Bills,17,1,0
"Katter, R. C. ",aye,Second Reading,SUPERANNUATION LEGISLATION AMENDMENT BILL (No. 4) 1999,1999-09-20,REPS,Bills,17,1,0
"Kelly, J. M.",aye,Second Reading,SUPERANNUATION LEGISLATION AMENDMENT BILL (No. 4) 1999,1999-09-20,REPS,Bills,17,1,0
"Kemp, D. A. ",aye,Second Reading,SUPERANNUATION LEGISLATION AMENDMENT BILL (No. 4) 1999,1999-09-20,REPS,Bills,17,1,0
"Lawler, A. J.",aye,Second Reading,SUPERANNUATION LEGISLATION AMENDMENT BILL (No. 4) 1999,1999-09-20,REPS,Bills,17,1,0
"Lieberman, L. S. ",aye,Second Reading,SUPERANNUATION LEGISLATION AMENDMENT BILL (No. 4) 1999,1999-09-20,REPS,Bills,17,1,0
"Lindsay, P. J.",aye,Second Reading,SUPERANNUATION LEGISLATION AMENDMENT BILL (No. 4) 1999,1999-09-20,REPS,Bills,17,1,0
"Lloyd, J. E.",aye,Second Reading,SUPERANNUATION LEGISLATION AMENDMENT BILL (No. 4) 1999,1999-09-20,REPS,Bills,17,1,0
"Macfarlane, I. E.",aye,Second Reading,SUPERANNUATION LEGISLATION AMENDMENT BILL (No. 4) 1999,1999-09-20,REPS,Bills,17,1,0
"May, M. A. ",aye,Second Reading,SUPERANNUATION LEGISLATION AMENDMENT BILL (No. 4) 1999,1999-09-20,REPS,Bills,17,1,0
"McArthur, F. S.*",aye,Second Reading,SUPERANNUATION LEGISLATION AMENDMENT BILL (No. 4) 1999,1999-09-20,REPS,Bills,17,1,0
"McGauran, P. J. ",aye,Second Reading,SUPERANNUATION LEGISLATION AMENDMENT BILL (No. 4) 1999,1999-09-20,REPS,Bills,17,1,0
"Moylan, J. E.",aye,Second Reading,SUPERANNUATION LEGISLATION AMENDMENT BILL (No. 4) 1999,1999-09-20,REPS,Bills,17,1,0
"Nairn, G. R. ",aye,Second Reading,SUPERANNUATION LEGISLATION AMENDMENT BILL (No. 4) 1999,1999-09-20,REPS,Bills,17,1,0
"Nehl, G. B.",aye,Second Reading,SUPERANNUATION LEGISLATION AMENDMENT BILL (No. 4) 1999,1999-09-20,REPS,Bills,17,1,0
"Nelson, B. J. ",aye,Second Reading,SUPERANNUATION LEGISLATION AMENDMENT BILL (No. 4) 1999,1999-09-20,REPS,Bills,17,1,0
"Neville, P. C.",aye,Second Reading,SUPERANNUATION LEGISLATION AMENDMENT BILL (No. 4) 1999,1999-09-20,REPS,Bills,17,1,0
"Nugent, P. E. ",aye,Second Reading,SUPERANNUATION LEGISLATION AMENDMENT BILL (No. 4) 1999,1999-09-20,REPS,Bills,17,1,0
"Pyne, C. M.",aye,Second Reading,SUPERANNUATION LEGISLATION AMENDMENT BILL (No. 4) 1999,1999-09-20,REPS,Bills,17,1,0
"Reith, P. K. ",aye,Second Reading,SUPERANNUATION LEGISLATION AMENDMENT BILL (No. 4) 1999,1999-09-20,REPS,Bills,17,1,0
"Ronaldson, M. J. C.",aye,Second Reading,SUPERANNUATION LEGISLATION AMENDMENT BILL (No. 4) 1999,1999-09-20,REPS,Bills,17,1,0
"Ruddock, P. M. ",aye,Second Reading,SUPERANNUATION LEGISLATION AMENDMENT BILL (No. 4) 1999,1999-09-20,REPS,Bills,17,1,0
"Schultz, A. J.",aye,Second Reading,SUPERANNUATION LEGISLATION AMENDMENT BILL (No. 4) 1999,1999-09-20,REPS,Bills,17,1,0
"Scott, B. C. ",aye,Second Reading,SUPERANNUATION LEGISLATION AMENDMENT BILL (No. 4) 1999,1999-09-20,REPS,Bills,17,1,0
"Secker, P. D.",aye,Second Reading,SUPERANNUATION LEGISLATION AMENDMENT BILL (No. 4) 1999,1999-09-20,REPS,Bills,17,1,0
"Slipper, P. N. ",aye,Second Reading,SUPERANNUATION LEGISLATION AMENDMENT BILL (No. 4) 1999,1999-09-20,REPS,Bills,17,1,0
"Somlyay, A. M.",aye,Second Reading,SUPERANNUATION LEGISLATION AMENDMENT BILL (No. 4) 1999,1999-09-20,REPS,Bills,17,1,0
"Southcott, A. J. ",aye,Second Reading,SUPERANNUATION LEGISLATION AMENDMENT BILL (No. 4) 1999,1999-09-20,REPS,Bills,17,1,0
"St Clair, S. R.",aye,Second Reading,SUPERANNUATION LEGISLATION AMENDMENT BILL (No. 4) 1999,1999-09-20,REPS,Bills,17,1,0
"Stone, S. N. ",aye,Second Reading,SUPERANNUATION LEGISLATION AMENDMENT BILL (No. 4) 1999,1999-09-20,REPS,Bills,17,1,0
"Sullivan, K. J.",aye,Second Reading,SUPERANNUATION LEGISLATION AMENDMENT BILL (No. 4) 1999,1999-09-20,REPS,Bills,17,1,0
"Thompson, C. P. ",aye,Second Reading,SUPERANNUATION LEGISLATION AMENDMENT BILL (No. 4) 1999,1999-09-20,REPS,Bills,17,1,0
"Thomson, A. P.",aye,Second Reading,SUPERANNUATION LEGISLATION AMENDMENT BILL (No. 4) 1999,1999-09-20,REPS,Bills,17,1,0
"Truss, W. E. ",aye,Second Reading,SUPERANNUATION LEGISLATION AMENDMENT BILL (No. 4) 1999,1999-09-20,REPS,Bills,17,1,0
"Tuckey, C. W.",aye,Second Reading,SUPERANNUATION LEGISLATION AMENDMENT BILL (No. 4) 1999,1999-09-20,REPS,Bills,17,1,0
"Vaile, M. A. J. ",aye,Second Reading,SUPERANNUATION LEGISLATION AMENDMENT BILL (No. 4) 1999,1999-09-20,REPS,Bills,17,1,0
"Vale, D. S.",aye,Second Reading,SUPERANNUATION LEGISLATION AMENDMENT BILL (No. 4) 1999,1999-09-20,REPS,Bills,17,1,0
"Wakelin, B. H. ",aye,Second Reading,SUPERANNUATION LEGISLATION AMENDMENT BILL (No. 4) 1999,1999-09-20,REPS,Bills,17,1,0
"Washer, M. J.",aye,Second Reading,SUPERANNUATION LEGISLATION AMENDMENT BILL (No. 4) 1999,1999-09-20,REPS,Bills,17,1,0
"Williams, D. R. ",aye,Second Reading,SUPERANNUATION LEGISLATION AMENDMENT BILL (No. 4) 1999,1999-09-20,REPS,Bills,17,1,0
"Wooldridge, M. R. L.",aye,Second Reading,SUPERANNUATION LEGISLATION AMENDMENT BILL (No. 4) 1999,1999-09-20,REPS,Bills,17,1,0
"Worth, P. M.",aye,Second Reading,SUPERANNUATION LEGISLATION AMENDMENT BILL (No. 4) 1999,1999-09-20,REPS,Bills,17,1,0
,NA,Second Reading,SUPERANNUATION LEGISLATION AMENDMENT BILL (No. 4) 1999,1999-09-20,REPS,Bills,17,1,0
"Albanese, A. ",no,Second Reading,SUPERANNUATION LEGISLATION AMENDMENT BILL (No. 4) 1999,1999-09-20,REPS,Bills,17,1,0
"Bevis, A. R.",no,Second Reading,SUPERANNUATION LEGISLATION AMENDMENT BILL (No. 4) 1999,1999-09-20,REPS,Bills,17,1,0
