name,vote,parent_title,grandparent_title,date,chamber,debate_type,debate_id,subdebate_id,division_id
"Abbott, A.J.",aye,Second Reading,FAMILY AND COMMUNITY SERVICES LEGISLATION AMENDMENT (DISABILITY REFORM) BILL (NO. 2) 2002,2002-09-19,REPS,Bills,25,1,0
"Anderson, J.D.",aye,Second Reading,FAMILY AND COMMUNITY SERVICES LEGISLATION AMENDMENT (DISABILITY REFORM) BILL (NO. 2) 2002,2002-09-19,REPS,Bills,25,1,0
"Andrews, K.J.",aye,Second Reading,FAMILY AND COMMUNITY SERVICES LEGISLATION AMENDMENT (DISABILITY REFORM) BILL (NO. 2) 2002,2002-09-19,REPS,Bills,25,1,0
"Anthony, L.J.",aye,Second Reading,FAMILY AND COMMUNITY SERVICES LEGISLATION AMENDMENT (DISABILITY REFORM) BILL (NO. 2) 2002,2002-09-19,REPS,Bills,25,1,0
"Bailey, F.E.",aye,Second Reading,FAMILY AND COMMUNITY SERVICES LEGISLATION AMENDMENT (DISABILITY REFORM) BILL (NO. 2) 2002,2002-09-19,REPS,Bills,25,1,0
"Baird, B.G.",aye,Second Reading,FAMILY AND COMMUNITY SERVICES LEGISLATION AMENDMENT (DISABILITY REFORM) BILL (NO. 2) 2002,2002-09-19,REPS,Bills,25,1,0
"Baldwin, R.C.",aye,Second Reading,FAMILY AND COMMUNITY SERVICES LEGISLATION AMENDMENT (DISABILITY REFORM) BILL (NO. 2) 2002,2002-09-19,REPS,Bills,25,1,0
"Barresi, P.A.",aye,Second Reading,FAMILY AND COMMUNITY SERVICES LEGISLATION AMENDMENT (DISABILITY REFORM) BILL (NO. 2) 2002,2002-09-19,REPS,Bills,25,1,0
"Bartlett, K.J.",aye,Second Reading,FAMILY AND COMMUNITY SERVICES LEGISLATION AMENDMENT (DISABILITY REFORM) BILL (NO. 2) 2002,2002-09-19,REPS,Bills,25,1,0
"Billson, B.F.",aye,Second Reading,FAMILY AND COMMUNITY SERVICES LEGISLATION AMENDMENT (DISABILITY REFORM) BILL (NO. 2) 2002,2002-09-19,REPS,Bills,25,1,0
"Bishop, B.K.",aye,Second Reading,FAMILY AND COMMUNITY SERVICES LEGISLATION AMENDMENT (DISABILITY REFORM) BILL (NO. 2) 2002,2002-09-19,REPS,Bills,25,1,0
"Bishop, J.I.",aye,Second Reading,FAMILY AND COMMUNITY SERVICES LEGISLATION AMENDMENT (DISABILITY REFORM) BILL (NO. 2) 2002,2002-09-19,REPS,Bills,25,1,0
"Brough, M.T.",aye,Second Reading,FAMILY AND COMMUNITY SERVICES LEGISLATION AMENDMENT (DISABILITY REFORM) BILL (NO. 2) 2002,2002-09-19,REPS,Bills,25,1,0
"Cadman, A.G.",aye,Second Reading,FAMILY AND COMMUNITY SERVICES LEGISLATION AMENDMENT (DISABILITY REFORM) BILL (NO. 2) 2002,2002-09-19,REPS,Bills,25,1,0
"Cameron, R.A.",aye,Second Reading,FAMILY AND COMMUNITY SERVICES LEGISLATION AMENDMENT (DISABILITY REFORM) BILL (NO. 2) 2002,2002-09-19,REPS,Bills,25,1,0
"Causley, I.R.",aye,Second Reading,FAMILY AND COMMUNITY SERVICES LEGISLATION AMENDMENT (DISABILITY REFORM) BILL (NO. 2) 2002,2002-09-19,REPS,Bills,25,1,0
"Charles, R.E.",aye,Second Reading,FAMILY AND COMMUNITY SERVICES LEGISLATION AMENDMENT (DISABILITY REFORM) BILL (NO. 2) 2002,2002-09-19,REPS,Bills,25,1,0
"Ciobo, S.M.",aye,Second Reading,FAMILY AND COMMUNITY SERVICES LEGISLATION AMENDMENT (DISABILITY REFORM) BILL (NO. 2) 2002,2002-09-19,REPS,Bills,25,1,0
"Cobb, J.K.",aye,Second Reading,FAMILY AND COMMUNITY SERVICES LEGISLATION AMENDMENT (DISABILITY REFORM) BILL (NO. 2) 2002,2002-09-19,REPS,Bills,25,1,0
"Costello, P.H.",aye,Second Reading,FAMILY AND COMMUNITY SERVICES LEGISLATION AMENDMENT (DISABILITY REFORM) BILL (NO. 2) 2002,2002-09-19,REPS,Bills,25,1,0
"Downer, A.J.G.",aye,Second Reading,FAMILY AND COMMUNITY SERVICES LEGISLATION AMENDMENT (DISABILITY REFORM) BILL (NO. 2) 2002,2002-09-19,REPS,Bills,25,1,0
"Draper, P.",aye,Second Reading,FAMILY AND COMMUNITY SERVICES LEGISLATION AMENDMENT (DISABILITY REFORM) BILL (NO. 2) 2002,2002-09-19,REPS,Bills,25,1,0
"Dutton, P.C.",aye,Second Reading,FAMILY AND COMMUNITY SERVICES LEGISLATION AMENDMENT (DISABILITY REFORM) BILL (NO. 2) 2002,2002-09-19,REPS,Bills,25,1,0
"Elson, K.S.",aye,Second Reading,FAMILY AND COMMUNITY SERVICES LEGISLATION AMENDMENT (DISABILITY REFORM) BILL (NO. 2) 2002,2002-09-19,REPS,Bills,25,1,0
"Entsch, W.G.",aye,Second Reading,FAMILY AND COMMUNITY SERVICES LEGISLATION AMENDMENT (DISABILITY REFORM) BILL (NO. 2) 2002,2002-09-19,REPS,Bills,25,1,0
"Farmer, P.F.",aye,Second Reading,FAMILY AND COMMUNITY SERVICES LEGISLATION AMENDMENT (DISABILITY REFORM) BILL (NO. 2) 2002,2002-09-19,REPS,Bills,25,1,0
"Forrest, J.A. *",aye,Second Reading,FAMILY AND COMMUNITY SERVICES LEGISLATION AMENDMENT (DISABILITY REFORM) BILL (NO. 2) 2002,2002-09-19,REPS,Bills,25,1,0
"Gallus, C.A.",aye,Second Reading,FAMILY AND COMMUNITY SERVICES LEGISLATION AMENDMENT (DISABILITY REFORM) BILL (NO. 2) 2002,2002-09-19,REPS,Bills,25,1,0
"Gash, J.",aye,Second Reading,FAMILY AND COMMUNITY SERVICES LEGISLATION AMENDMENT (DISABILITY REFORM) BILL (NO. 2) 2002,2002-09-19,REPS,Bills,25,1,0
"Georgiou, P.",aye,Second Reading,FAMILY AND COMMUNITY SERVICES LEGISLATION AMENDMENT (DISABILITY REFORM) BILL (NO. 2) 2002,2002-09-19,REPS,Bills,25,1,0
"Haase, B.W.",aye,Second Reading,FAMILY AND COMMUNITY SERVICES LEGISLATION AMENDMENT (DISABILITY REFORM) BILL (NO. 2) 2002,2002-09-19,REPS,Bills,25,1,0
"Hardgrave, G.D.",aye,Second Reading,FAMILY AND COMMUNITY SERVICES LEGISLATION AMENDMENT (DISABILITY REFORM) BILL (NO. 2) 2002,2002-09-19,REPS,Bills,25,1,0
"Hartsuyker, L.",aye,Second Reading,FAMILY AND COMMUNITY SERVICES LEGISLATION AMENDMENT (DISABILITY REFORM) BILL (NO. 2) 2002,2002-09-19,REPS,Bills,25,1,0
"Hawker, D.P.M.",aye,Second Reading,FAMILY AND COMMUNITY SERVICES LEGISLATION AMENDMENT (DISABILITY REFORM) BILL (NO. 2) 2002,2002-09-19,REPS,Bills,25,1,0
"Hockey, J.B.",aye,Second Reading,FAMILY AND COMMUNITY SERVICES LEGISLATION AMENDMENT (DISABILITY REFORM) BILL (NO. 2) 2002,2002-09-19,REPS,Bills,25,1,0
"Hull, K.E.",aye,Second Reading,FAMILY AND COMMUNITY SERVICES LEGISLATION AMENDMENT (DISABILITY REFORM) BILL (NO. 2) 2002,2002-09-19,REPS,Bills,25,1,0
"Hunt, G.A.",aye,Second Reading,FAMILY AND COMMUNITY SERVICES LEGISLATION AMENDMENT (DISABILITY REFORM) BILL (NO. 2) 2002,2002-09-19,REPS,Bills,25,1,0
"Jull, D.F.",aye,Second Reading,FAMILY AND COMMUNITY SERVICES LEGISLATION AMENDMENT (DISABILITY REFORM) BILL (NO. 2) 2002,2002-09-19,REPS,Bills,25,1,0
"Kelly, D.M.",aye,Second Reading,FAMILY AND COMMUNITY SERVICES LEGISLATION AMENDMENT (DISABILITY REFORM) BILL (NO. 2) 2002,2002-09-19,REPS,Bills,25,1,0
"Kelly, J.M.",aye,Second Reading,FAMILY AND COMMUNITY SERVICES LEGISLATION AMENDMENT (DISABILITY REFORM) BILL (NO. 2) 2002,2002-09-19,REPS,Bills,25,1,0
"Kemp, D.A.",aye,Second Reading,FAMILY AND COMMUNITY SERVICES LEGISLATION AMENDMENT (DISABILITY REFORM) BILL (NO. 2) 2002,2002-09-19,REPS,Bills,25,1,0
"King, P.E.",aye,Second Reading,FAMILY AND COMMUNITY SERVICES LEGISLATION AMENDMENT (DISABILITY REFORM) BILL (NO. 2) 2002,2002-09-19,REPS,Bills,25,1,0
"Ley, S.P.",aye,Second Reading,FAMILY AND COMMUNITY SERVICES LEGISLATION AMENDMENT (DISABILITY REFORM) BILL (NO. 2) 2002,2002-09-19,REPS,Bills,25,1,0
"Lindsay, P.J.",aye,Second Reading,FAMILY AND COMMUNITY SERVICES LEGISLATION AMENDMENT (DISABILITY REFORM) BILL (NO. 2) 2002,2002-09-19,REPS,Bills,25,1,0
"Lloyd, J.E.",aye,Second Reading,FAMILY AND COMMUNITY SERVICES LEGISLATION AMENDMENT (DISABILITY REFORM) BILL (NO. 2) 2002,2002-09-19,REPS,Bills,25,1,0
"Macfarlane, I.E.",aye,Second Reading,FAMILY AND COMMUNITY SERVICES LEGISLATION AMENDMENT (DISABILITY REFORM) BILL (NO. 2) 2002,2002-09-19,REPS,Bills,25,1,0
"McArthur, S. *",aye,Second Reading,FAMILY AND COMMUNITY SERVICES LEGISLATION AMENDMENT (DISABILITY REFORM) BILL (NO. 2) 2002,2002-09-19,REPS,Bills,25,1,0
"McGauran, P.J.",aye,Second Reading,FAMILY AND COMMUNITY SERVICES LEGISLATION AMENDMENT (DISABILITY REFORM) BILL (NO. 2) 2002,2002-09-19,REPS,Bills,25,1,0
"Moylan, J. E.",aye,Second Reading,FAMILY AND COMMUNITY SERVICES LEGISLATION AMENDMENT (DISABILITY REFORM) BILL (NO. 2) 2002,2002-09-19,REPS,Bills,25,1,0
"Nairn, G. R.",aye,Second Reading,FAMILY AND COMMUNITY SERVICES LEGISLATION AMENDMENT (DISABILITY REFORM) BILL (NO. 2) 2002,2002-09-19,REPS,Bills,25,1,0
"Nelson, B.J.",aye,Second Reading,FAMILY AND COMMUNITY SERVICES LEGISLATION AMENDMENT (DISABILITY REFORM) BILL (NO. 2) 2002,2002-09-19,REPS,Bills,25,1,0
"Neville, P.C.",aye,Second Reading,FAMILY AND COMMUNITY SERVICES LEGISLATION AMENDMENT (DISABILITY REFORM) BILL (NO. 2) 2002,2002-09-19,REPS,Bills,25,1,0
"Panopoulos, S.",aye,Second Reading,FAMILY AND COMMUNITY SERVICES LEGISLATION AMENDMENT (DISABILITY REFORM) BILL (NO. 2) 2002,2002-09-19,REPS,Bills,25,1,0
"Pearce, C.J.",aye,Second Reading,FAMILY AND COMMUNITY SERVICES LEGISLATION AMENDMENT (DISABILITY REFORM) BILL (NO. 2) 2002,2002-09-19,REPS,Bills,25,1,0
"Prosser, G.D.",aye,Second Reading,FAMILY AND COMMUNITY SERVICES LEGISLATION AMENDMENT (DISABILITY REFORM) BILL (NO. 2) 2002,2002-09-19,REPS,Bills,25,1,0
"Pyne, C.",aye,Second Reading,FAMILY AND COMMUNITY SERVICES LEGISLATION AMENDMENT (DISABILITY REFORM) BILL (NO. 2) 2002,2002-09-19,REPS,Bills,25,1,0
"Randall, D.J.",aye,Second Reading,FAMILY AND COMMUNITY SERVICES LEGISLATION AMENDMENT (DISABILITY REFORM) BILL (NO. 2) 2002,2002-09-19,REPS,Bills,25,1,0
"Ruddock, P.M.",aye,Second Reading,FAMILY AND COMMUNITY SERVICES LEGISLATION AMENDMENT (DISABILITY REFORM) BILL (NO. 2) 2002,2002-09-19,REPS,Bills,25,1,0
"Schultz, A.",aye,Second Reading,FAMILY AND COMMUNITY SERVICES LEGISLATION AMENDMENT (DISABILITY REFORM) BILL (NO. 2) 2002,2002-09-19,REPS,Bills,25,1,0
