name,vote,parent_title,grandparent_title,date,chamber,debate_type,debate_id,subdebate_id,division_id
"Abbott, AJ",aye,Attempted Censure,Prime Minister,2014-02-12,HoR,MOTIONS,10,1,0
"Alexander, JG",aye,Attempted Censure,Prime Minister,2014-02-12,HoR,MOTIONS,10,1,0
"Andrews, KJ",aye,Attempted Censure,Prime Minister,2014-02-12,HoR,MOTIONS,10,1,0
"Andrews, KL",aye,Attempted Censure,Prime Minister,2014-02-12,HoR,MOTIONS,10,1,0
"Baldwin, RC",aye,Attempted Censure,Prime Minister,2014-02-12,HoR,MOTIONS,10,1,0
"Billson, BF",aye,Attempted Censure,Prime Minister,2014-02-12,HoR,MOTIONS,10,1,0
"Bishop, JI",aye,Attempted Censure,Prime Minister,2014-02-12,HoR,MOTIONS,10,1,0
"Briggs, JE",aye,Attempted Censure,Prime Minister,2014-02-12,HoR,MOTIONS,10,1,0
"Broad, AJ",aye,Attempted Censure,Prime Minister,2014-02-12,HoR,MOTIONS,10,1,0
"Broadbent, RE",aye,Attempted Censure,Prime Minister,2014-02-12,HoR,MOTIONS,10,1,0
"Brough, MT",aye,Attempted Censure,Prime Minister,2014-02-12,HoR,MOTIONS,10,1,0
"Buchholz, S (teller)",aye,Attempted Censure,Prime Minister,2014-02-12,HoR,MOTIONS,10,1,0
"Chester, D",aye,Attempted Censure,Prime Minister,2014-02-12,HoR,MOTIONS,10,1,0
"Christensen, GR",aye,Attempted Censure,Prime Minister,2014-02-12,HoR,MOTIONS,10,1,0
"Ciobo, SM",aye,Attempted Censure,Prime Minister,2014-02-12,HoR,MOTIONS,10,1,0
"Cobb, JK",aye,Attempted Censure,Prime Minister,2014-02-12,HoR,MOTIONS,10,1,0
"Coleman, DB",aye,Attempted Censure,Prime Minister,2014-02-12,HoR,MOTIONS,10,1,0
"Coulton, M (teller)",aye,Attempted Censure,Prime Minister,2014-02-12,HoR,MOTIONS,10,1,0
"Dutton, PC",aye,Attempted Censure,Prime Minister,2014-02-12,HoR,MOTIONS,10,1,0
"Entsch, WG",aye,Attempted Censure,Prime Minister,2014-02-12,HoR,MOTIONS,10,1,0
"Fletcher, PW",aye,Attempted Censure,Prime Minister,2014-02-12,HoR,MOTIONS,10,1,0
"Frydenberg, JA",aye,Attempted Censure,Prime Minister,2014-02-12,HoR,MOTIONS,10,1,0
"Gambaro, T",aye,Attempted Censure,Prime Minister,2014-02-12,HoR,MOTIONS,10,1,0
"Gillespie, DA",aye,Attempted Censure,Prime Minister,2014-02-12,HoR,MOTIONS,10,1,0
"Goodenough, IR",aye,Attempted Censure,Prime Minister,2014-02-12,HoR,MOTIONS,10,1,0
